County,State,Population,White Population,Black Population,Hispanic Population,Asian Population,Native Hawaiian or Pacific Islander,Median Age,Employed,Unemployed,Household Income,Per Capita Income,Avg Rent,Avg Rent plus Utilities,Median Home Value,Avg Monthly Cost of Home,High School,College,Advanced Degree,Poverty Count,Poverty Rate,Family Poverty,Male Family Poverty,Female Family Poverty,White Poverty,Black Poverty,Hispanic Poverty,Asian Poverty,Native Hawaiian or Pacific Islander Poverty
Jasper County, Georgia,13748.0,10177.0,2938.0,540.0,86.0,0.0,37.9,6947.0,3878.0,42192.0,21297.0,497.0,758.0,120200.0,1208.0,4006,1508,493,2955.0,21.494035496072154,536.0,57.0,299.0,1642.0,936.0,440.0,0.0,0.0
Jeff Davis County, Georgia,15042.0,11708.0,2357.0,1593.0,61.0,0.0,35.9,6488.0,4757.0,36296.0,17684.0,245.0,459.0,79900.0,905.0,4301,1438,350,3648.0,24.25209413641803,688.0,36.0,195.0,2518.0,736.0,619.0,0.0,0.0
Jefferson County, Georgia,16696.0,7164.0,9196.0,526.0,43.0,0.0,38.0,6422.0,6355.0,26968.0,14757.0,317.0,555.0,67200.0,939.0,4965,1136,308,5073.0,30.384523239099185,1029.0,17.0,724.0,736.0,4327.0,73.0,0.0,0.0
Jenkins County, Georgia,8642.0,5148.0,3035.0,472.0,0.0,0.0,40.0,3637.0,3184.0,26104.0,17565.0,333.0,505.0,63400.0,939.0,2323,1006,178,2503.0,28.96320296227725,575.0,55.0,386.0,1030.0,1164.0,399.0,0.0,0.0
Johnson County, Georgia,9903.0,6163.0,3368.0,64.0,222.0,0.0,40.6,4006.0,4090.0,36722.0,16807.0,257.0,465.0,65000.0,851.0,2729,1018,271,2006.0,20.25648793294961,371.0,25.0,247.0,766.0,1161.0,0.0,34.0,0.0
Jones County, Georgia,28650.0,21103.0,7140.0,339.0,196.0,0.0,38.5,13433.0,8646.0,51497.0,24485.0,567.0,812.0,138900.0,1269.0,7930,3617,1139,4699.0,16.401396160558463,1077.0,116.0,583.0,3045.0,1557.0,31.0,17.0,0.0
Lamar County, Georgia,18139.0,11917.0,5647.0,367.0,109.0,0.0,38.1,8413.0,6376.0,41016.0,18800.0,422.0,645.0,122600.0,1271.0,4623,1659,652,3202.0,17.652571806604552,768.0,163.0,261.0,2134.0,1063.0,32.0,0.0,0.0
Lanier County, Georgia,10250.0,7211.0,2296.0,504.0,250.0,0.0,33.9,4126.0,3568.0,39452.0,17264.0,425.0,646.0,111800.0,1080.0,2105,1164,379,2636.0,25.71707317073171,569.0,103.0,304.0,1469.0,786.0,324.0,0.0,0.0
Laurens County, Georgia,48203.0,29631.0,17329.0,1142.0,500.0,0.0,38.2,18501.0,18813.0,34793.0,18625.0,403.0,605.0,85200.0,1111.0,14248,4490,2006,11617.0,24.100159741094952,2558.0,247.0,1473.0,4822.0,6561.0,328.0,65.0,0.0
Lee County, Georgia,28631.0,21761.0,5659.0,623.0,660.0,0.0,36.1,13899.0,7625.0,60104.0,26357.0,677.0,939.0,159000.0,1348.0,5765,3707,1579,3062.0,10.694701547273933,642.0,96.0,331.0,2004.0,900.0,124.0,13.0,0.0
Liberty County, Georgia,64899.0,30639.0,26605.0,6895.0,1426.0,347.0,27.4,32439.0,14747.0,43832.0,20791.0,740.0,914.0,126900.0,1226.0,11890,8117,2333,11687.0,18.007981632998966,2671.0,130.0,1730.0,4339.0,6198.0,985.0,90.0,41.0
Lincoln County, Georgia,7894.0,5168.0,2571.0,25.0,9.0,0.0,45.7,3637.0,2890.0,35625.0,20641.0,305.0,508.0,103700.0,1112.0,2570,760,274,2071.0,26.235115277425894,482.0,15.0,289.0,990.0,1013.0,21.0,0.0,0.0
Long County, Georgia,15285.0,9848.0,4051.0,1845.0,28.0,0.0,29.9,6985.0,4246.0,42651.0,17158.0,499.0,710.0,111900.0,1131.0,3593,1840,312,2895.0,18.940137389597645,606.0,29.0,367.0,1367.0,946.0,689.0,0.0,0.0
Lowndes County, Georgia,111334.0,64175.0,40144.0,5612.0,1727.0,22.0,29.5,54787.0,31878.0,37365.0,18897.0,598.0,776.0,133700.0,1167.0,20187,14090,5407,25952.0,23.31004005964036,4216.0,423.0,2539.0,9389.0,14653.0,1532.0,612.0,0.0
Lumpkin County, Georgia,30428.0,28598.0,766.0,1377.0,139.0,0.0,36.1,15544.0,9558.0,43775.0,20908.0,674.0,840.0,165900.0,1293.0,6116,4369,1614,5228.0,17.181543315367424,728.0,213.0,227.0,4383.0,480.0,355.0,21.0,0.0
McDuffie County, Georgia,21697.0,12482.0,8872.0,516.0,7.0,0.0,38.4,9111.0,7503.0,37487.0,17922.0,412.0,607.0,106100.0,1090.0,5530,2102,758,4724.0,21.772595289671383,1098.0,181.0,740.0,1487.0,3074.0,183.0,0.0,0.0
McIntosh County, Georgia,14142.0,8609.0,4871.0,225.0,48.0,0.0,43.8,6630.0,4958.0,39068.0,21484.0,403.0,578.0,103700.0,1194.0,3762,1417,648,2084.0,14.73624664121058,351.0,53.0,192.0,1030.0,1043.0,24.0,0.0,0.0
Macon County, Georgia,14455.0,5158.0,8778.0,544.0,220.0,0.0,39.4,5778.0,5854.0,30240.0,13865.0,290.0,540.0,65500.0,943.0,3886,983,322,3791.0,26.226219301279833,695.0,13.0,525.0,877.0,2675.0,443.0,14.0,0.0
Madison County, Georgia,28044.0,24272.0,2289.0,1183.0,252.0,0.0,39.1,12758.0,9368.0,42549.0,19939.0,505.0,646.0,127800.0,1110.0,7750,2746,1159,4980.0,17.75780915703894,973.0,199.0,373.0,4127.0,545.0,200.0,217.0,0.0
Marion County, Georgia,8673.0,5160.0,2767.0,565.0,98.0,98.0,40.8,3823.0,3013.0,33301.0,17479.0,295.0,495.0,87000.0,1046.0,2500,536,239,1758.0,20.26980283638879,281.0,18.0,221.0,852.0,879.0,63.0,0.0,0.0
Meriwether County, Georgia,21695.0,12460.0,8875.0,119.0,52.0,0.0,42.1,9626.0,7737.0,37333.0,18821.0,444.0,713.0,91200.0,1088.0,6233,1449,436,4449.0,20.507029269416915,881.0,24.0,655.0,1613.0,2754.0,22.0,0.0,0.0
Miller County, Georgia,6054.0,4208.0,1818.0,36.0,0.0,0.0,42.3,2609.0,2196.0,32260.0,19674.0,365.0,587.0,83200.0,957.0,1653,554,178,1354.0,22.365378262305914,318.0,52.0,176.0,531.0,823.0,0.0,0.0,0.0
Mitchell County, Georgia,23340.0,11445.0,11220.0,1023.0,0.0,5.0,37.2,9159.0,9147.0,32054.0,15694.0,340.0,565.0,77900.0,923.0,6333,1842,488,5528.0,23.684661525278493,1040.0,65.0,641.0,1880.0,3238.0,243.0,0.0,0.0
Monroe County, Georgia,26613.0,19620.0,6367.0,590.0,230.0,0.0,41.1,12395.0,9040.0,48630.0,22888.0,493.0,703.0,148300.0,1278.0,6763,2795,1559,3259.0,12.245894863412618,785.0,164.0,379.0,1215.0,1955.0,68.0,0.0,0.0
Montgomery County, Georgia,9050.0,6498.0,2423.0,530.0,18.0,0.0,37.8,3476.0,3811.0,32702.0,16460.0,351.0,529.0,74300.0,1062.0,2798,953,391,2023.0,22.353591160220994,440.0,34.0,249.0,1219.0,775.0,279.0,0.0,0.0
Morgan County, Georgia,17870.0,13131.0,4348.0,501.0,20.0,0.0,41.2,8467.0,5609.0,47729.0,25933.0,624.0,901.0,175700.0,1350.0,4527,2414,1031,2716.0,15.198656966983771,596.0,66.0,266.0,1286.0,1410.0,7.0,0.0,0.0
Murray County, Georgia,39504.0,37429.0,466.0,5304.0,97.0,11.0,36.9,17694.0,12664.0,34888.0,16449.0,447.0,652.0,94100.0,1005.0,9874,2855,1093,8755.0,22.162312677197246,2038.0,196.0,703.0,8158.0,213.0,1887.0,16.0,0.0
Muscogee County, Georgia,194949.0,90595.0,87989.0,13270.0,4504.0,191.0,33.3,94679.0,56719.0,41339.0,22856.0,605.0,807.0,133300.0,1229.0,35922,26901,10354,35819.0,18.373523331743172,7497.0,431.0,5556.0,10081.0,23098.0,2868.0,608.0,37.0
Newton County, Georgia,100808.0,55217.0,41143.0,4702.0,1147.0,3.0,34.9,49450.0,26469.0,50580.0,21484.0,723.0,962.0,125600.0,1312.0,21336,12588,4181,15051.0,14.930362669629394,3179.0,533.0,1756.0,6595.0,7735.0,1437.0,81.0,0.0
Oconee County, Georgia,33240.0,29583.0,1836.0,1499.0,1215.0,7.0,39.1,16611.0,8691.0,75004.0,33801.0,688.0,862.0,238200.0,1695.0,4398,6136,4545,3069.0,9.232851985559567,646.0,34.0,304.0,2514.0,349.0,547.0,76.0,0.0
Oglethorpe County, Georgia,14730.0,11532.0,2463.0,570.0,33.0,0.0,41.9,6697.0,5063.0,45729.0,20493.0,512.0,715.0,120800.0,1145.0,3750,1564,825,2396.0,16.26612355736592,433.0,29.0,252.0,1498.0,701.0,64.0,0.0,0.0
Paulding County, Georgia,143845.0,114219.0,25084.0,7466.0,1064.0,20.0,34.4,75492.0,30680.0,61837.0,24168.0,807.0,997.0,135500.0,1337.0,32322,19243,7496,16303.0,11.33372727588724,3937.0,374.0,1840.0,11589.0,4274.0,2222.0,231.0,0.0
Peach County, Georgia,27481.0,12987.0,12778.0,1923.0,261.0,9.0,33.6,13146.0,8994.0,39844.0,19431.0,455.0,647.0,120000.0,1142.0,5552,3071,1199,6133.0,22.317237363996945,1290.0,117.0,781.0,1200.0,4324.0,768.0,17.0,0.0
Pickens County, Georgia,29486.0,28266.0,433.0,854.0,164.0,11.0,42.8,14002.0,9708.0,51383.0,26686.0,606.0,781.0,166300.0,1287.0,7110,4572,1589,3457.0,11.724208098758734,747.0,37.0,197.0,3422.0,12.0,5.0,0.0,0.0
Pierce County, Georgia,18774.0,16145.0,1685.0,914.0,76.0,0.0,38.7,7810.0,6753.0,39067.0,20001.0,377.0,531.0,79600.0,994.0,5089,1410,665,3808.0,20.28337061894109,805.0,172.0,268.0,2765.0,772.0,228.0,0.0,0.0
Pike County, Georgia,17807.0,15563.0,1995.0,216.0,78.0,0.0,38.4,8419.0,5311.0,53865.0,22191.0,590.0,850.0,152800.0,1403.0,4307,1972,837,1950.0,10.950749705172123,426.0,60.0,205.0,1416.0,521.0,2.0,0.0,0.0
Polk County, Georgia,41308.0,32550.0,5378.0,5052.0,330.0,26.0,37.3,18529.0,13065.0,39208.0,18336.0,463.0,660.0,107900.0,1184.0,10220,3100,1529,9528.0,23.065749975791615,1912.0,263.0,841.0,6562.0,1504.0,2557.0,41.0,0.0
Pulaski County, Georgia,11775.0,7861.0,3577.0,676.0,12.0,57.0,42.1,4583.0,5192.0,41550.0,17781.0,331.0,523.0,87300.0,1035.0,3908,1263,362,1608.0,13.656050955414013,390.0,25.0,297.0,1067.0,541.0,381.0,0.0,0.0
Putnam County, Georgia,21241.0,14614.0,5713.0,1372.0,55.0,0.0,44.6,9744.0,7483.0,44764.0,26321.0,473.0,695.0,140600.0,1191.0,6093,2951,1024,2934.0,13.812908996751565,696.0,126.0,428.0,1240.0,1562.0,250.0,0.0,0.0
Quitman County, Georgia,2396.0,1014.0,1352.0,0.0,7.0,0.0,42.8,800.0,1121.0,31068.0,14201.0,407.0,624.0,62300.0,829.0,641,118,5,632.0,26.37729549248748,125.0,31.0,40.0,146.0,486.0,0.0,0.0,0.0
Rabun County, Georgia,16271.0,15220.0,220.0,1300.0,208.0,0.0,46.4,7138.0,6424.0,35423.0,22260.0,523.0,718.0,168300.0,1296.0,4016,2557,1222,3468.0,21.31399422285047,586.0,64.0,276.0,3114.0,141.0,313.0,0.0,0.0
Randolph County, Georgia,7498.0,2661.0,4434.0,41.0,171.0,0.0,43.9,3169.0,2892.0,30023.0,18094.0,357.0,622.0,70300.0,886.0,1844,765,504,1826.0,24.353160842891437,366.0,0.0,287.0,255.0,1571.0,0.0,0.0,0.0
Richmond County, Georgia,201081.0,79813.0,109458.0,8655.0,3213.0,429.0,33.2,94627.0,62594.0,37749.0,20526.0,582.0,763.0,100900.0,1112.0,41637,27161,9746,48412.0,24.07586992306583,9137.0,810.0,6645.0,13812.0,31946.0,2524.0,225.0,306.0
Rockdale County, Georgia,85650.0,39035.0,40517.0,8349.0,1621.0,0.0,37.1,43378.0,22089.0,52579.0,23461.0,742.0,943.0,149900.0,1401.0,16413,13573,4752,12473.0,14.562755399883246,2660.0,346.0,1401.0,5163.0,5893.0,3097.0,131.0,0.0
Schley County, Georgia,5017.0,3390.0,1357.0,338.0,6.0,0.0,40.0,2119.0,1758.0,38425.0,19037.0,365.0,570.0,93000.0,1198.0,1180,526,175,1114.0,22.20450468407415,196.0,4.0,115.0,431.0,603.0,155.0,0.0,0.0
Screven County, Georgia,14455.0,7964.0,6129.0,199.0,6.0,0.0,40.1,6113.0,5244.0,34848.0,18640.0,328.0,541.0,77000.0,937.0,4116,1513,464,3795.0,26.253891387063298,711.0,62.0,441.0,1233.0,2308.0,57.0,6.0,0.0
Seminole County, Georgia,8831.0,5631.0,2945.0,232.0,52.0,0.0,44.0,3283.0,3765.0,30521.0,17641.0,378.0,613.0,71200.0,920.0,2520,760,267,2268.0,25.682255690182313,569.0,102.0,290.0,747.0,1350.0,175.0,5.0,0.0
Spalding County, Georgia,64011.0,40400.0,21123.0,2557.0,585.0,0.0,37.2,28661.0,20993.0,41534.0,19783.0,520.0,773.0,113900.0,1249.0,16060,6157,2331,13491.0,21.076065051319304,2720.0,240.0,1820.0,5983.0,6780.0,802.0,118.0,0.0
Stephens County, Georgia,25910.0,22078.0,3288.0,461.0,79.0,0.0,40.7,11835.0,8938.0,37898.0,18557.0,420.0,593.0,106600.0,1090.0,7115,2887,1012,4923.0,19.000385951370127,813.0,68.0,349.0,3698.0,1225.0,126.0,0.0,0.0
Stewart County, Georgia,6007.0,1681.0,3533.0,800.0,0.0,0.0,38.3,2176.0,3032.0,23451.0,13238.0,250.0,476.0,50600.0,821.0,1815,407,162,1558.0,25.936407524554685,320.0,35.0,258.0,66.0,1486.0,0.0,0.0,0.0
Sumter County, Georgia,32099.0,14090.0,16551.0,1660.0,452.0,0.0,34.3,14436.0,10521.0,33796.0,17879.0,414.0,608.0,90300.0,1052.0,7266,2891,1632,9693.0,30.197202405059347,1849.0,214.0,1132.0,2670.0,6383.0,833.0,47.0,0.0
Talbot County, Georgia,6689.0,2645.0,3972.0,44.0,15.0,0.0,46.3,2792.0,2733.0,32424.0,16993.0,295.0,557.0,76500.0,1008.0,2074,593,268,1450.0,21.67738077440574,348.0,78.0,183.0,405.0,1041.0,0.0,4.0,0.0
Taliaferro County, Georgia,1766.0,735.0,968.0,71.0,7.0,0.0,42.5,706.0,768.0,25465.0,14381.0,309.0,488.0,68300.0,888.0,574,151,41,523.0,29.614949037372593,90.0,5.0,49.0,161.0,362.0,15.0,0.0,0.0
Tattnall County, Georgia,25343.0,16212.0,7203.0,2624.0,113.0,0.0,36.1,9017.0,11525.0,37587.0,15280.0,365.0,535.0,86100.0,984.0,7497,1976,786,5579.0,22.01396835418064,1053.0,57.0,533.0,2762.0,1893.0,1092.0,52.0,0.0
Taylor County, Georgia,8595.0,5102.0,3392.0,175.0,4.0,0.0,40.7,3794.0,3012.0,27455.0,17078.0,331.0,543.0,60800.0,978.0,2428,754,223,2343.0,27.260034904013963,619.0,65.0,363.0,866.0,1417.0,105.0,4.0,0.0
Telfair County, Georgia,16391.0,9831.0,6380.0,2111.0,14.0,0.0,39.4,4483.0,9286.0,26634.0,12489.0,336.0,514.0,58300.0,809.0,5861,1258,628,3835.0,23.39698615093649,905.0,146.0,579.0,1700.0,2060.0,165.0,0.0,0.0
Terrell County, Georgia,9246.0,3469.0,5608.0,183.0,39.0,0.0,41.0,3957.0,3302.0,32628.0,16836.0,308.0,548.0,78800.0,931.0,2192,655,192,2813.0,30.423967120917155,624.0,86.0,402.0,259.0,2506.0,35.0,14.0,0.0
Thomas County, Georgia,44692.0,26592.0,16683.0,1390.0,350.0,41.0,39.1,18742.0,16295.0,34035.0,19983.0,476.0,690.0,127000.0,1140.0,11027,5466,2438,11588.0,25.928577821534056,2318.0,291.0,1305.0,4107.0,6918.0,555.0,64.0,0.0
Tift County, Georgia,40537.0,25217.0,11811.0,4230.0,599.0,0.0,34.4,16991.0,14343.0,34591.0,18933.0,423.0,612.0,117300.0,1113.0,9216,4138,1939,10878.0,26.834743567604903,2113.0,298.0,1123.0,5250.0,4309.0,1608.0,44.0,0.0
Toombs County, Georgia,27229.0,18860.0,6873.0,3085.0,180.0,0.0,35.9,11573.0,8842.0,31189.0,18716.0,372.0,552.0,88100.0,955.0,6869,2865,932,7243.0,26.6003158397297,1456.0,76.0,871.0,3577.0,3372.0,1263.0,5.0,0.0
Towns County, Georgia,10551.0,10138.0,155.0,231.0,26.0,0.0,51.7,4258.0,4968.0,36570.0,20419.0,520.0,664.0,164000.0,1166.0,3097,1501,838,1593.0,15.098094967301678,240.0,31.0,79.0,1389.0,57.0,148.0,10.0,0.0
Treutlen County, Georgia,6817.0,4653.0,2053.0,31.0,0.0,0.0,38.7,2415.0,2781.0,37894.0,19410.0,322.0,521.0,64300.0,863.0,2066,597,165,1642.0,24.086841719231334,367.0,5.0,282.0,587.0,955.0,0.0,0.0,0.0
Troup County, Georgia,67776.0,41377.0,22934.0,2310.0,1117.0,6.0,36.1,32144.0,20081.0,41161.0,21443.0,488.0,733.0,121300.0,1205.0,15848,7029,3088,15600.0,23.01699716713881,3379.0,220.0,2486.0,6759.0,8182.0,669.0,54.0,0.0
Turner County, Georgia,8637.0,4872.0,3603.0,320.0,65.0,0.0,40.2,3331.0,3414.0,28326.0,17609.0,360.0,603.0,83800.0,1066.0,2134,880,258,1833.0,21.222646752344563,436.0,38.0,286.0,570.0,1219.0,104.0,4.0,0.0
Twiggs County, Georgia,8808.0,4921.0,3806.0,6.0,0.0,0.0,45.2,3076.0,4098.0,31234.0,17952.0,335.0,587.0,54700.0,987.0,2616,685,202,2500.0,28.38328792007266,472.0,65.0,250.0,1064.0,1421.0,0.0,0.0,0.0
Union County, Georgia,21399.0,20680.0,164.0,547.0,159.0,7.0,51.7,8620.0,9378.0,40009.0,22156.0,431.0,607.0,198300.0,1300.0,5686,3164,1340,3708.0,17.3279125192766,939.0,74.0,334.0,3657.0,7.0,304.0,0.0,0.0
Upson County, Georgia,26918.0,18947.0,7509.0,621.0,172.0,0.0,42.1,12150.0,9387.0,35329.0,17978.0,416.0,661.0,86600.0,1030.0,7104,2067,951,5407.0,20.08693067835649,1210.0,144.0,620.0,2509.0,2725.0,183.0,77.0,0.0
Walker County, Georgia,68481.0,63389.0,3037.0,1152.0,228.0,0.0,40.0,31806.0,22444.0,39963.0,20865.0,443.0,637.0,104700.0,1001.0,17850,7484,2085,11157.0,16.29211022035309,2303.0,322.0,1009.0,10102.0,695.0,228.0,50.0,0.0
Walton County, Georgia,84397.0,67546.0,12953.0,2968.0,1070.0,41.0,37.9,40657.0,23693.0,52369.0,22824.0,616.0,839.0,157100.0,1406.0,18673,11415,3003,11494.0,13.618967498844746,2639.0,93.0,1458.0,6458.0,3961.0,1069.0,26.0,0.0
Ware County, Georgia,36008.0,23931.0,10904.0,1248.0,361.0,12.0,38.2,14654.0,13943.0,34572.0,18842.0,418.0,646.0,79600.0,1014.0,10085,3177,1545,8111.0,22.52554987780493,1706.0,227.0,978.0,3981.0,3859.0,432.0,20.0,12.0
Warren County, Georgia,5706.0,2115.0,3448.0,2.0,80.0,1.0,43.4,2288.0,2352.0,27796.0,17884.0,331.0,543.0,66700.0,840.0,1870,415,121,1774.0,31.090080616894497,339.0,30.0,268.0,301.0,1473.0,0.0,0.0,0.0
Washington County, Georgia,20982.0,9589.0,11077.0,426.0,46.0,0.0,39.1,8379.0,8177.0,33652.0,17515.0,321.0,554.0,82300.0,1078.0,6280,1955,430,4852.0,23.124582975884092,956.0,117.0,603.0,846.0,3983.0,58.0,0.0,0.0
Wayne County, Georgia,30187.0,22449.0,6502.0,1796.0,28.0,0.0,37.4,12535.0,10925.0,35830.0,17270.0,404.0,637.0,80400.0,980.0,8880,2593,865,6345.0,21.018981680855997,1290.0,111.0,714.0,3747.0,2032.0,619.0,0.0,0.0
Webster County, Georgia,2769.0,1501.0,1258.0,33.0,0.0,0.0,39.7,1240.0,913.0,35718.0,19082.0,295.0,584.0,48800.0,948.0,838,321,125,620.0,22.390754785120983,127.0,0.0,46.0,218.0,392.0,33.0,0.0,0.0
Wheeler County, Georgia,7746.0,4537.0,3173.0,81.0,27.0,0.0,36.7,1568.0,5190.0,24382.0,8948.0,266.0,476.0,54200.0,912.0,3215,624,139,1323.0,17.079783113865222,446.0,28.0,233.0,838.0,485.0,0.0,0.0,0.0
White County, Georgia,27400.0,26093.0,838.0,704.0,35.0,0.0,43.0,12265.0,9782.0,40670.0,22059.0,553.0,759.0,169600.0,1247.0,6668,3801,1277,5400.0,19.708029197080293,1116.0,84.0,437.0,5063.0,63.0,374.0,5.0,0.0
Whitfield County, Georgia,102556.0,89609.0,4005.0,33048.0,935.0,0.0,34.3,50080.0,26794.0,40471.0,19497.0,519.0,677.0,122800.0,1098.0,20262,8713,3613,20716.0,20.1996957759663,4232.0,620.0,1634.0,17293.0,1051.0,10624.0,183.0,0.0
Wilcox County, Georgia,9110.0,5480.0,3392.0,168.0,67.0,0.0,40.0,2743.0,4825.0,32928.0,13228.0,298.0,470.0,71200.0,896.0,3011,711,114,1957.0,21.481888035126236,425.0,29.0,256.0,939.0,998.0,20.0,0.0,0.0
Wilkes County, Georgia,10265.0,5421.0,4395.0,368.0,44.0,1.0,43.8,4166.0,4076.0,28983.0,17120.0,316.0,569.0,95200.0,1071.0,3024,935,435,2746.0,26.7510959571359,529.0,58.0,304.0,886.0,1690.0,116.0,16.0,0.0
Wilkinson County, Georgia,9520.0,5707.0,3575.0,227.0,2.0,0.0,40.8,3465.0,4007.0,36173.0,17228.0,343.0,572.0,71600.0,971.0,3113,655,218,2008.0,21.092436974789916,400.0,63.0,215.0,861.0,1116.0,113.0,0.0,0.0
Worth County, Georgia,21670.0,15098.0,6157.0,396.0,89.0,0.0,39.6,9585.0,7369.0,35792.0,18551.0,371.0,616.0,75400.0,1030.0,5747,1762,480,4337.0,20.01384402399631,884.0,133.0,358.0,2230.0,2020.0,209.0,0.0,0.0
Hawaii County, Hawaii,187044.0,61793.0,1246.0,22156.0,41153.0,23399.0,40.7,91435.0,58032.0,51250.0,24635.0,884.0,1049.0,309800.0,1729.0,42522,34488,11355,33720.0,18.02784371591711,5792.0,937.0,2533.0,9832.0,288.0,6714.0,3647.0,7126.0
Honolulu County, Hawaii,964678.0,205420.0,22246.0,83045.0,420211.0,89035.0,37.4,515328.0,260621.0,72764.0,30361.0,1331.0,1467.0,556300.0,2450.0,182596,202083,71655,91904.0,9.526909497262299,14910.0,1379.0,7375.0,17821.0,1791.0,10763.0,27542.0,18018.0
Kalawao County, Hawaii,71.0,33.0,0.0,3.0,13.0,15.0,53.8,59.0,12.0,59375.0,45515.0,850.0,850.0,,,18,12,20,10.0,14.084507042253522,0.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0
Kauai County, Hawaii,67872.0,22688.0,329.0,6707.0,24217.0,6693.0,41.6,34895.0,19504.0,62052.0,26658.0,1067.0,1239.0,484500.0,2227.0,14225,14118,3659,7481.0,11.022218293257897,1209.0,158.0,440.0,2940.0,49.0,884.0,2129.0,901.0
Maui County, Hawaii,156633.0,54554.0,711.0,16260.0,41149.0,15591.0,39.8,87078.0,37570.0,63512.0,29517.0,1155.0,1291.0,523700.0,2408.0,34429,28190,9424,16416.0,10.480550075654556,2659.0,267.0,1314.0,6269.0,165.0,2892.0,1847.0,2352.0
Ada County, Idaho,401673.0,368528.0,3912.0,29167.0,10565.0,858.0,35.2,208687.0,99484.0,55210.0,27452.0,712.0,833.0,183600.0,1383.0,58256,85537,30492,51562.0,12.836810041999337,9208.0,1431.0,3694.0,44250.0,998.0,7456.0,1743.0,117.0
Adams County, Idaho,3937.0,3724.0,0.0,68.0,5.0,0.0,51.0,1825.0,1448.0,35434.0,21555.0,444.0,565.0,150500.0,1126.0,1119,624,241,641.0,16.281432562865124,137.0,12.0,59.0,569.0,0.0,48.0,5.0,0.0
Bannock County, Idaho,83091.0,75158.0,593.0,5908.0,993.0,232.0,32.1,40975.0,21709.0,43534.0,21327.0,521.0,614.0,142600.0,1112.0,14367,13625,4613,12551.0,15.105125705551744,2134.0,217.0,1008.0,10791.0,174.0,1448.0,178.0,14.0
Bear Lake County, Idaho,5957.0,5806.0,7.0,229.0,37.0,9.0,40.1,2572.0,1984.0,44964.0,21853.0,419.0,559.0,129700.0,994.0,1588,857,134,763.0,12.808460634547592,211.0,23.0,94.0,742.0,0.0,26.0,0.0,5.0
Benewah County, Idaho,9186.0,7960.0,154.0,260.0,90.0,4.0,45.3,4185.0,3191.0,39049.0,20198.0,461.0,605.0,136000.0,992.0,2835,966,304,1330.0,14.478554321794034,300.0,29.0,113.0,1075.0,15.0,145.0,10.0,0.0
Bingham County, Idaho,45485.0,39671.0,125.0,7902.0,324.0,23.0,32.3,20502.0,11721.0,47941.0,18872.0,480.0,605.0,135400.0,1114.0,8696,5767,1207,6860.0,15.081895130262724,1560.0,241.0,655.0,5510.0,23.0,2239.0,31.0,0.0
Blaine County, Idaho,21294.0,18742.0,7.0,4262.0,137.0,189.0,41.6,12473.0,4260.0,64042.0,35524.0,824.0,932.0,375000.0,1706.0,2434,5769,1805,1758.0,8.255846717385179,353.0,11.0,137.0,1614.0,2.0,638.0,0.0,1.0
Boise County, Idaho,6944.0,6682.0,32.0,250.0,11.0,22.0,49.6,3267.0,2420.0,41056.0,24324.0,507.0,600.0,195600.0,1322.0,1598,1239,389,1170.0,16.849078341013826,203.0,9.0,48.0,1086.0,10.0,40.0,0.0,14.0
Bonner County, Idaho,40743.0,39101.0,90.0,973.0,231.0,33.0,46.0,17860.0,15234.0,41414.0,23221.0,568.0,716.0,222200.0,1334.0,9308,7073,1892,6099.0,14.969442603637434,1228.0,77.0,562.0,5745.0,0.0,87.0,79.0,0.0
Aleutians West Census Area, Alaska,5538.0,1826.0,362.0,591.0,1737.0,126.0,38.6,4087.0,705.0,81853.0,31790.0,1071.0,1246.0,218400.0,1962.0,1515,605,169,488.0,8.811845431563741,28.0,7.0,9.0,109.0,56.0,36.0,146.0,23.0
Anchorage Municipality, Alaska,295237.0,195521.0,17339.0,23573.0,24281.0,6202.0,32.8,169224.0,58807.0,77454.0,36214.0,1048.0,1142.0,282800.0,2011.0,44703,54458,21768,22874.0,7.747673902661252,3798.0,479.0,2229.0,9835.0,1967.0,2661.0,3231.0,964.0
Bethel Census Area, Alaska,17356.0,2001.0,97.0,238.0,186.0,45.0,26.2,7434.0,4337.0,51689.0,18497.0,984.0,1177.0,189600.0,1380.0,3774,1006,348,3880.0,22.355381424291313,643.0,140.0,222.0,96.0,0.0,35.0,4.0,2.0
Bristol Bay Borough, Alaska,933.0,521.0,1.0,51.0,4.0,1.0,40.9,527.0,190.0,79531.0,37024.0,857.0,1117.0,175000.0,1762.0,162,100,48,73.0,7.82422293676313,12.0,5.0,3.0,13.0,0.0,1.0,1.0,0.0
Denali Borough, Alaska,2020.0,1820.0,13.0,53.0,71.0,0.0,39.2,1232.0,403.0,72500.0,35295.0,714.0,837.0,192500.0,1279.0,362,409,95,219.0,10.841584158415841,4.0,0.0,2.0,126.0,0.0,13.0,54.0,0.0
Dillingham Census Area, Alaska,4923.0,896.0,18.0,114.0,45.0,21.0,28.7,2118.0,1373.0,54150.0,21498.0,836.0,979.0,194000.0,1563.0,881,466,173,886.0,17.997156205565712,116.0,20.0,59.0,35.0,4.0,29.0,0.0,0.0
